Thorlabs Beam
Version: 7.0.4131.325
Date: 2019-05-16
Time: 11:06:47

Device: BP109-IR
S/N: M00230332

Resolution [µm]: 1.20
Sample Frequency [Hz]: 200000.00
Sample Count: 7504

Pos X [µm];X;Pos Y [µm];Y;
-2218.97;3.82e-04;-2120.99;-1.79e-04;
-2217.78;6.74e-04;-2119.81;-8.50e-05;
-2216.59;6.99e-04;-2118.62;3.63e-05;
-2215.4;5.92e-04;-2117.44;3.76e-04;
-2214.21;4.40e-04;-2116.25;2.44e-04;
-2213.02;5.36e-04;-2115.07;-1.81e-04;
-2211.83;4.66e-04;-2113.88;-1.39e-04;
-2210.64;4.05e-04;-2112.7;3.83e-04;
-2209.45;4.16e-04;-2111.51;4.87e-04;
-2208.26;8.15e-04;-2110.33;7.04e-07;
-2207.07;7.59e-04;-2109.14;-1.99e-04;
-2205.88;4.86e-04;-2107.96;-5.85e-05;
-2204.69;3.71e-04;-2106.77;8.90e-05;
-2203.5;4.61e-04;-2105.59;1.50e-04;
-2202.31;4.51e-04;-2104.4;9.98e-05;
-2201.12;5.95e-04;-2103.21;1.18e-05;
-2199.93;7.26e-04;-2102.03;1.74e-04;
-2198.74;5.22e-04;-2100.84;7.45e-05;
-2197.55;5.67e-04;-2099.66;-1.78e-04;
-2196.36;5.94e-04;-2098.47;2.16e-04;
-2195.17;6.39e-04;-2097.29;2.15e-04;
-2193.98;5.23e-04;-2096.1;1.89e-04;
-2192.79;4.49e-04;-2094.92;1.10e-05;
-2191.6;4.41e-04;-2093.73;2.80e-04;
-2190.41;6.09e-04;-2092.55;-2.81e-04;
-2189.22;7.19e-04;-2091.36;-3.43e-05;
-2188.03;7.27e-04;-2090.18;3.91e-04;
-2186.84;5.95e-04;-2088.99;4.66e-05;
-2185.65;8.98e-04;-2087.81;1.43e-04;
-2184.46;4.79e-04;-2086.62;-1.30e-04;
-2183.27;2.83e-04;-2085.44;-1.22e-04;
-2182.08;1.42e-04;-2084.25;4.23e-05;
-2180.89;5.13e-04;-2083.06;2.82e-04;
-2179.7;8.25e-04;-2081.88;-2.16e-04;
-2178.51;6.23e-04;-2080.69;9.10e-05;
-2177.32;3.29e-04;-2079.51;1.69e-04;
-2176.13;5.94e-04;-2078.32;2.34e-04;
-2174.94;3.65e-04;-2077.14;2.92e-05;
-2173.75;4.32e-04;-2075.95;-1.54e-04;
-2172.56;8.86e-04;-2074.77;-3.66e-05;
-2171.37;5.77e-04;-2073.58;3.69e-04;
-2170.18;5.86e-04;-2072.4;9.16e-05;
-2168.99;6.87e-04;-2071.21;-1.70e-05;
-2167.8;1.34e-04;-2070.03;-1.27e-04;
-2166.62;4.28e-04;-2068.84;1.67e-04;
-2165.43;7.99e-04;-2067.66;2.39e-04;
-2164.24;6.56e-04;-2066.47;2.05e-04;
-2163.05;3.11e-04;-2065.29;-2.72e-04;
-2161.86;5.41e-04;-2064.1;3.09e-05;
-2160.67;6.13e-04;-2062.91;3.01e-04;
-2159.48;6.84e-04;-2061.73;2.85e-04;
-2158.29;5.24e-04;-2060.54;-1.70e-04;
-2157.1;5.43e-04;-2059.36;-2.96e-04;
-2155.91;4.08e-04;-2058.17;1.16e-04;
-2154.72;6.18e-04;-2056.99;3.46e-04;
-2153.53;6.21e-04;-2055.8;2.56e-04;
-2152.34;6.26e-04;-2054.62;-2.71e-04;
-2151.15;3.24e-04;-2053.43;4.74e-05;
-2149.96;2.78e-04;-2052.25;3.62e-04;
-2148.77;7.27e-04;-2051.06;4.07e-04;
-2147.58;9.28e-04;-2049.88;-5.94e-05;
-2146.39;6.00e-04;-2048.69;-2.26e-04;
-2145.2;4.58e-04;-2047.51;8.33e-05;
-2144.01;5.46e-04;-2046.32;1.75e-04;
-2142.82;6.29e-04;-2045.14;2.68e-04;
-2141.63;1.30e-04;-2043.95;-5.40e-05;
-2140.44;4.01e-04;-2042.77;-7.68e-05;
-2139.25;1.05e-03;-2041.58;1.01e-04;
-2138.06;8.99e-04;-2040.39;1.44e-04;
-2136.87;3.03e-04;-2039.21;1.32e-05;
-2135.68;-6.60e-05;-2038.02;1.29e-04;
-2134.49;4.32e-04;-2036.84;-6.17e-05;
-2133.3;9.66e-04;-2035.65;8.19e-05;
-2132.11;6.52e-04;-2034.47;1.56e-04;
-2130.92;5.47e-04;-2033.28;3.38e-04;
-2129.73;5.92e-04;-2032.1;-4.94e-05;
-2128.54;4.10e-04;-2030.91;2.22e-04;
-2127.35;6.10e-04;-2029.73;-8.16e-05;
-2126.16;6.22e-04;-2028.54;2.05e-04;
-2124.97;3.79e-04;-2027.36;-1.59e-04;
-2123.78;2.38e-04;-2026.17;1.32e-05;
-2122.59;8.28e-04;-2024.99;1.47e-04;
-2121.4;8.12e-04;-2023.8;3.91e-04;
-2120.21;2.65e-04;-2022.62;3.37e-05;
-2119.02;6.73e-04;-2021.43;-2.78e-04;
-2117.83;7.15e-04;-2020.24;1.56e-06;
-2116.64;3.39e-04;-2019.06;2.80e-04;
-2115.45;8.41e-04;-2017.87;-8.56e-05;
-2114.26;8.09e-04;-2016.69;-7.22e-05;
-2113.07;4.84e-04;-2015.5;2.03e-04;
-2111.88;7.10e-05;-2014.32;8.33e-05;
-2110.69;5.41e-04;-2013.13;-3.89e-05;
-2109.5;6.16e-04;-2011.95;-1.29e-06;
-2108.31;7.56e-04;-2010.76;5.48e-05;
-2107.12;5.49e-04;-2009.58;1.17e-04;
-2105.93;6.25e-04;-2008.39;1.49e-04;
-2104.74;6.84e-04;-2007.21;3.37e-05;
-2103.55;4.44e-04;-2006.02;5.54e-05;
-2102.36;6.30e-04;-2004.84;2.78e-04;
-2101.17;3.51e-04;-2003.65;1.09e-04;
-2099.98;6.60e-04;-2002.47;-8.79e-05;
-2098.79;4.88e-04;-2001.28;-3.06e-05;
-2097.6;5.49e-04;-2000.09;1.21e-04;
-2096.41;6.24e-04;-1998.91;3.05e-04;
-2095.22;8.16e-04;-1997.72;1.04e-04;
-2094.03;4.65e-04;-1996.54;8.56e-05;
-2092.84;3.44e-04;-1995.35;-1.55e-04;
-2091.65;6.11e-04;-1994.17;1.04e-04;
-2090.46;6.99e-04;-1992.98;2.63e-04;
-2089.27;6.87e-04;-1991.8;7.65e-05;
-2088.08;5.83e-04;-1990.61;3.11e-04;
-2086.89;5.59e-04;-1989.43;2.77e-04;
-2085.7;4.26e-04;-1988.24;1.14e-04;
-2084.51;3.42e-04;-1987.06;-7.45e-05;
-2083.32;8.63e-04;-1985.87;-5.88e-05;
-2082.13;7.49e-04;-1984.69;1.45e-04;
-2080.94;2.15e-04;-1983.5;4.92e-04;
-2079.75;2.68e-04;-1982.32;-1.53e-04;
-2078.56;7.56e-04;-1981.13;-2.98e-04;
-2077.37;1.07e-03;-1979.95;1.35e-07;
-2076.18;7.39e-04;-1978.76;3.85e-04;
-2074.99;3.37e-04;-1977.57;2.89e-04;
-2073.8;3.57e-04;-1976.39;-3.07e-04;
-2072.61;6.02e-04;-1975.2;8.61e-05;
-2071.42;7.27e-04;-1974.02;2.36e-04;
-2070.23;3.69e-04;-1972.83;1.17e-04;
-2069.04;6.29e-04;-1971.65;-8.30e-05;
-2067.85;1.07e-03;-1970.46;1.73e-04;
-2066.66;5.97e-04;-1969.28;5.91e-05;
-2065.47;1.57e-04;-1968.09;-4.43e-05;
-2064.28;1.00e-04;-1966.91;-6.57e-05;
-2063.09;8.83e-04;-1965.72;1.40e-04;
-2061.9;7.52e-04;-1964.54;4.90e-04;
-2060.71;6.31e-04;-1963.35;1.79e-04;
-2059.52;5.25e-04;-1962.17;-2.16e-04;
-2058.33;5.03e-04;-1960.98;6.48e-05;
-2057.14;7.61e-04;-1959.8;3.48e-04;
-2055.95;8.96e-04;-1958.61;9.41e-05;
-2054.76;7.84e-04;-1957.42;-2.11e-04;
-2053.58;5.02e-04;-1956.24;-2.49e-05;
-2052.39;1.83e-04;-1955.05;4.19e-04;
-2051.2;2.47e-04;-1953.87;1.92e-05;
-2050.01;5.63e-04;-1952.68;-4.34e-04;
-2048.82;1.02e-03;-1951.5;1.68e-04;
-2047.63;8.65e-04;-1950.31;5.22e-04;
-2046.44;1.89e-04;-1949.13;2.52e-04;
-2045.25;4.13e-04;-1947.94;-2.58e-04;
-2044.06;6.41e-04;-1946.76;-1.76e-04;
-2042.87;6.72e-04;-1945.57;1.13e-04;
-2041.68;4.77e-04;-1944.39;5.20e-04;
-2040.49;4.93e-04;-1943.2;1.11e-04;
-2039.3;8.59e-04;-1942.02;-1.02e-04;
-2038.11;5.94e-04;-1940.83;-2.46e-05;
-2036.92;7.21e-04;-1939.65;8.13e-05;
-2035.73;7.11e-04;-1938.46;3.61e-04;
-2034.54;4.86e-04;-1937.27;2.51e-04;
-2033.35;4.05e-04;-1936.09;-1.22e-04;
-2032.16;3.97e-04;-1934.9;-1.71e-04;
-2030.97;6.76e-04;-1933.72;3.87e-04;
-2029.78;8.69e-04;-1932.53;3.18e-04;
-2028.59;6.15e-04;-1931.35;1.67e-05;
-2027.4;6.36e-04;-1930.16;1.41e-05;
-2026.21;7.22e-04;-1928.98;-2.89e-05;
-2025.02;5.65e-04;-1927.79;-5.85e-05;
-2023.83;5.02e-04;-1926.61;3.14e-04;
-2022.64;6.33e-04;-1925.42;2.38e-04;
-2021.45;5.45e-04;-1924.24;1.38e-04;
-2020.26;8.04e-04;-1923.05;1.27e-05;
-2019.07;5.75e-04;-1921.87;-5.03e-05;
-2017.88;4.45e-04;-1920.68;7.47e-05;
-2016.69;6.10e-04;-1919.5;8.33e-05;
-2015.5;4.01e-04;-1918.31;1.00e-04;
-2014.31;4.59e-04;-1917.12;1.78e-04;
-2013.12;7.75e-04;-1915.94;9.70e-05;
-2011.93;8.03e-04;-1914.75;2.49e-04;
-2010.74;7.35e-04;-1913.57;8.73e-05;
-2009.55;6.31e-04;-1912.38;-4.17e-05;
-2008.36;4.32e-04;-1911.2;-3.29e-05;
-2007.17;3.53e-04;-1910.01;2.83e-04;
-2005.98;8.44e-04;-1908.83;1.75e-04;
-2004.79;6.77e-04;-1907.64;3.83e-05;
-2003.6;4.84e-04;-1906.46;-1.97e-04;
-2002.41;3.85e-04;-1905.27;1.49e-05;
-2001.22;6.79e-04;-1904.09;4.58e-04;
-2000.03;7.15e-04;-1902.9;2.34e-04;
-1998.84;6.37e-04;-1901.72;1.82e-04;
-1997.65;4.66e-04;-1900.53;-9.01e-05;
-1996.46;5.52e-04;-1899.35;-1.41e-04;
-1995.27;7.05e-04;-1898.16;1.57e-04;
-1994.08;5.17e-04;-1896.98;1.47e-04;
-1992.89;3.31e-04;-1895.79;1.95e-04;
-1991.7;6.98e-04;-1894.6;1.47e-04;
-1990.51;9.06e-04;-1893.42;-9.01e-05;
-1989.32;6.03e-04;-1892.23;1.65e-04;
-1988.13;4.69e-04;-1891.05;1.41e-04;
-1986.94;6.15e-04;-1889.86;2.80e-05;
-1985.75;7.92e-04;-1888.68;1.86e-04;
-1984.56;8.69e-04;-1887.49;9.21e-05;
-1983.37;6.64e-04;-1886.31;5.00e-05;
-1982.18;1.16e-04;-1885.12;-5.97e-05;
-1980.99;4.00e-04;-1883.94;1.37e-04;
-1979.8;7.03e-04;-1882.75;1.87e-04;
-1978.61;9.06e-04;-1881.57;2.64e-04;
-1977.42;7.56e-04;-1880.38;2.26e-04;
-1976.23;4.82e-04;-1879.2;6.82e-05;
-1975.04;6.09e-04;-1878.01;-1.26e-04;
-1973.85;5.30e-04;-1876.83;-2.09e-04;
-1972.66;4.86e-04;-1875.64;4.63e-04;
-1971.47;7.19e-04;-1874.45;3.03e-04;
-1970.28;7.81e-04;-1873.27;3.89e-05;
-1969.09;5.88e-04;-1872.08;-7.25e-05;
-1967.9;4.60e-04;-1870.9;3.35e-05;
-1966.71;8.17e-04;-1869.71;4.67e-04;
-1965.52;8.63e-04;-1868.53;1.35e-04;
-1964.33;5.05e-04;-1867.34;-2.32e-04;
-1963.14;3.94e-04;-1866.16;-1.70e-04;
-1961.95;5.50e-04;-1864.97;1.89e-05;
-1960.76;8.42e-04;-1863.79;6.69e-04;
-1959.57;9.56e-04;-1862.6;4.81e-04;
-1958.38;8.22e-04;-1861.42;-4.04e-04;
-1957.19;5.83e-04;-1860.23;-3.49e-05;
-1956;6.36e-05;-1859.05;8.27e-05;
-1954.81;3.66e-04;-1857.86;2.03e-04;
-1953.62;8.16e-04;-1856.68;1.20e-04;
-1952.43;1.23e-03;-1855.49;7.05e-05;
-1951.24;6.38e-04;-1854.3;1.28e-04;
-1950.05;3.37e-04;-1853.12;8.50e-05;
-1948.86;3.78e-04;-1851.93;-3.06e-05;
-1947.67;6.06e-04;-1850.75;2.98e-06;
-1946.48;8.17e-04;-1849.56;-1.84e-05;
-1945.29;8.42e-04;-1848.38;1.24e-04;
-1944.1;7.30e-04;-1847.19;1.86e-04;
-1942.91;5.35e-04;-1846.01;2.86e-04;
-1941.72;4.35e-04;-1844.82;3.83e-05;
-1940.53;8.14e-04;-1843.64;1.97e-04;
-1939.35;3.76e-04;-1842.45;6.19e-05;
-1938.16;8.73e-04;-1841.27;-5.11e-05;
-1936.97;1.01e-03;-1840.08;5.82e-05;
-1935.78;6.10e-04;-1838.9;3.93e-04;
-1934.59;3.06e-04;-1837.71;3.18e-04;
-1933.4;4.29e-04;-1836.53;9.10e-05;
-1932.21;8.11e-04;-1835.34;2.05e-04;
-1931.02;7.93e-04;-1834.16;4.30e-04;
-1929.83;9.14e-04;-1832.97;-1.06e-04;
-1928.64;5.17e-04;-1831.78;-1.24e-04;
-1927.45;3.01e-04;-1830.6;2.92e-05;
-1926.26;8.72e-04;-1829.41;1.95e-04;
-1925.07;7.02e-04;-1828.23;2.83e-05;
-1923.88;6.83e-04;-1827.04;-6.54e-05;
-1922.69;6.76e-04;-1825.86;3.23e-04;
-1921.5;3.60e-04;-1824.67;4.56e-04;
-1920.31;2.19e-04;-1823.49;-9.26e-06;
-1919.12;9.60e-04;-1822.3;-2.91e-04;
-1917.93;1.02e-03;-1821.12;8.87e-05;
-1916.74;4.49e-04;-1819.93;3.28e-04;
-1915.55;5.92e-04;-1818.75;3.70e-04;
-1914.36;7.90e-04;-1817.56;1.22e-04;
-1913.17;7.57e-04;-1816.38;-5.34e-05;
-1911.98;6.91e-04;-1815.19;1.67e-04;
-1910.79;5.81e-04;-1814.01;6.19e-05;
-1909.6;4.84e-04;-1812.82;-1.36e-04;
-1908.41;5.76e-04;-1811.63;3.25e-04;
-1907.22;9.62e-04;-1810.45;7.35e-04;
-1906.03;6.70e-04;-1809.26;6.05e-05;
-1904.84;4.75e-04;-1808.08;-1.83e-04;
-1903.65;5.37e-04;-1806.89;-1.07e-04;
-1902.46;8.45e-04;-1805.71;2.04e-04;
-1901.27;2.87e-04;-1804.52;1.32e-04;
-1900.08;4.40e-04;-1803.34;4.33e-04;
-1898.89;6.37e-04;-1802.15;1.64e-04;
-1897.7;9.97e-04;-1800.97;-3.14e-04;
-1896.51;1.13e-03;-1799.78;-1.74e-04;
-1895.32;5.60e-04;-1798.6;2.08e-04;
-1894.13;3.50e-04;-1797.41;4.88e-04;
-1892.94;7.09e-04;-1796.23;2.26e-04;
-1891.75;8.67e-04;-1795.04;-3.49e-04;
-1890.56;6.04e-04;-1793.86;1.27e-06;
-1889.37;5.26e-04;-1792.67;3.56e-04;
-1888.18;4.94e-04;-1791.48;3.07e-04;
-1886.99;6.97e-04;-1790.3;3.12e-05;
-1885.8;8.06e-04;-1789.11;-6.94e-05;
-1884.61;5.67e-04;-1787.93;-3.00e-06;
-1883.42;6.07e-04;-1786.74;2.15e-04;
-1882.23;9.27e-04;-1785.56;2.81e-04;
-1881.04;7.82e-04;-1784.37;4.31e-04;
-1879.85;7.94e-04;-1783.19;1.85e-04;
-1878.66;4.80e-04;-1782;-6.85e-05;
-1877.47;3.70e-04;-1780.82;-6.08e-05;
-1876.28;8.23e-04;-1779.63;-3.63e-05;
-1875.09;1.01e-03;-1778.45;1.92e-04;
-1873.9;6.18e-04;-1777.26;4.48e-04;
-1872.71;5.12e-04;-1776.08;1.03e-04;
-1871.52;9.47e-04;-1774.89;-1.47e-04;
-1870.33;6.28e-04;-1773.71;2.07e-04;
-1869.14;3.25e-04;-1772.52;2.62e-04;
-1867.95;5.92e-04;-1771.34;2.87e-04;
-1866.76;9.34e-04;-1770.15;1.49e-04;
-1865.57;7.26e-04;-1768.96;3.72e-05;
-1864.38;6.13e-04;-1767.78;1.07e-04;
-1863.19;8.19e-04;-1766.59;1.73e-04;
-1862;5.37e-04;-1765.41;1.25e-04;
-1860.81;5.57e-04;-1764.22;-2.32e-04;
-1859.62;7.42e-04;-1763.04;4.44e-04;
-1858.43;5.95e-04;-1761.85;5.10e-04;
-1857.24;7.65e-04;-1760.67;1.29e-04;
-1856.05;8.02e-04;-1759.48;-1.38e-04;
-1854.86;7.20e-04;-1758.3;2.06e-04;
-1853.67;6.33e-04;-1757.11;1.24e-04;
-1852.48;8.74e-04;-1755.93;1.37e-04;
-1851.29;4.56e-04;-1754.74;6.19e-05;
-1850.1;8.21e-04;-1753.56;-2.89e-05;
-1848.91;8.36e-04;-1752.37;1.36e-04;
-1847.72;4.75e-04;-1751.19;4.88e-04;
-1846.53;3.60e-04;-1750;1.35e-04;
-1845.34;1.08e-03;-1748.81;-8.25e-05;
-1844.15;1.05e-03;-1747.63;1.15e-04;
-1842.96;7.83e-04;-1746.44;-1.28e-04;
-1841.77;5.63e-04;-1745.26;-7.90e-05;
-1840.58;4.42e-04;-1744.07;7.65e-05;
-1839.39;6.17e-04;-1742.89;4.81e-04;
-1838.2;5.48e-04;-1741.7;4.35e-04;
-1837.01;6.24e-04;-1740.52;4.40e-05;
-1835.82;1.16e-03;-1739.33;-2.58e-04;
-1834.63;6.83e-04;-1738.15;1.65e-04;
-1833.44;3.93e-04;-1736.96;2.36e-04;
-1832.25;6.69e-04;-1735.78;2.53e-04;
-1831.06;8.50e-04;-1734.59;-1.74e-04;
-1829.87;6.41e-04;-1733.41;2.32e-04;
-1828.68;8.03e-04;-1732.22;3.29e-04;
-1827.49;8.27e-04;-1731.04;1.74e-04;
-1826.31;5.54e-04;-1729.85;6.25e-05;
-1825.12;5.70e-04;-1728.66;-3.26e-05;
-1823.93;8.37e-04;-1727.48;2.90e-04;
-1822.74;8.21e-04;-1726.29;2.72e-04;
-1821.55;7.80e-04;-1725.11;5.88e-05;
-1820.36;5.12e-04;-1723.92;1.25e-04;
-1819.17;4.98e-04;-1722.74;3.06e-05;
-1817.98;8.44e-04;-1721.55;2.64e-04;
-1816.79;9.03e-04;-1720.37;3.14e-04;
-1815.6;7.86e-04;-1719.18;1.53e-04;
-1814.41;3.57e-04;-1718;-5.97e-05;
-1813.22;6.81e-04;-1716.81;2.37e-04;
-1812.03;1.15e-03;-1715.63;1.96e-04;
-1810.84;8.36e-04;-1714.44;2.32e-05;
-1809.65;6.24e-04;-1713.26;1.19e-04;
-1808.46;5.15e-04;-1712.07;2.19e-04;
-1807.27;6.64e-04;-1710.89;7.19e-05;
-1806.08;7.63e-04;-1709.7;9.44e-05;
-1804.89;8.03e-04;-1708.52;4.54e-04;
-1803.7;1.08e-03;-1707.33;4.11e-04;
-1802.51;7.14e-04;-1706.14;2.71e-04;
-1801.32;3.86e-04;-1704.96;-6.48e-05;
-1800.13;5.56e-04;-1703.77;-4.17e-04;
-1798.94;6.94e-04;-1702.59;3.17e-04;
-1797.75;1.02e-03;-1701.4;5.42e-04;
-1796.56;8.68e-04;-1700.22;1.37e-04;
-1795.37;6.22e-04;-1699.03;2.25e-04;
-1794.18;5.37e-04;-1697.85;-1.39e-04;
-1792.99;6.81e-04;-1696.66;-1.21e-05;
-1791.8;6.13e-04;-1695.48;8.96e-06;
-1790.61;7.69e-04;-1694.29;2.62e-04;
-1789.42;8.08e-04;-1693.11;-3.60e-05;
-1788.23;6.87e-04;-1691.92;2.27e-04;
-1787.04;9.80e-04;-1690.74;4.69e-04;
-1785.85;7.99e-04;-1689.55;1.01e-04;
-1784.66;6.30e-04;-1688.37;-4.20e-05;
-1783.47;7.42e-04;-1687.18;-9.95e-05;
-1782.28;7.91e-04;-1685.99;2.53e-04;
-1781.09;6.29e-04;-1684.81;3.28e-04;
-1779.9;3.89e-04;-1683.62;1.09e-04;
-1778.71;7.43e-04;-1682.44;4.04e-04;
-1777.52;7.86e-04;-1681.25;-7.31e-05;
-1776.33;9.17e-04;-1680.07;2.58e-04;
-1775.14;1.04e-03;-1678.88;6.93e-04;
-1773.95;9.18e-04;-1677.7;1.79e-04;
-1772.76;5.71e-04;-1676.51;-3.38e-04;
-1771.57;6.31e-04;-1675.33;-4.71e-05;
-1770.38;5.47e-04;-1674.14;3.55e-04;
-1769.19;8.27e-04;-1672.96;2.99e-04;
-1768;6.76e-04;-1671.77;9.21e-05;
-1766.81;6.54e-04;-1670.59;2.38e-05;
-1765.62;3.67e-04;-1669.4;1.90e-04;
-1764.43;6.10e-04;-1668.22;3.53e-04;
-1763.24;1.04e-03;-1667.03;2.76e-04;
-1762.05;7.41e-04;-1665.84;2.98e-05;
-1760.86;5.17e-04;-1664.66;2.09e-04;
-1759.67;7.64e-04;-1663.47;1.71e-04;
-1758.48;9.67e-04;-1662.29;6.36e-05;
-1757.29;8.70e-04;-1661.1;4.66e-05;
-1756.1;8.80e-04;-1659.92;2.91e-04;
-1754.91;6.98e-04;-1658.73;4.71e-05;
-1753.72;4.29e-04;-1657.55;2.62e-04;
-1752.53;5.94e-04;-1656.36;8.73e-05;
-1751.34;1.11e-03;-1655.18;2.46e-04;
-1750.15;9.72e-04;-1653.99;2.47e-04;
-1748.96;5.20e-04;-1652.81;1.86e-05;
-1747.77;5.13e-04;-1651.62;4.23e-05;
-1746.58;6.09e-04;-1650.44;2.45e-04;
-1745.39;7.64e-04;-1649.25;5.25e-04;
-1744.2;9.78e-04;-1648.07;2.25e-04;
-1743.01;8.74e-04;-1646.88;-1.31e-04;
-1741.82;7.45e-04;-1645.7;2.71e-04;
-1740.63;7.75e-04;-1644.51;2.89e-04;
-1739.44;6.17e-04;-1643.32;7.70e-05;
-1738.25;6.94e-04;-1642.14;1.13e-04;
-1737.06;6.20e-04;-1640.95;1.50e-04;
-1735.87;8.07e-04;-1639.77;1.41e-04;
-1734.68;8.62e-04;-1638.58;2.33e-04;
-1733.49;6.88e-04;-1637.4;2.57e-04;
-1732.3;6.65e-04;-1636.21;1.11e-04;
-1731.11;7.40e-04;-1635.03;1.78e-04;
-1729.92;9.38e-04;-1633.84;2.16e-04;
-1728.73;8.63e-04;-1632.66;3.58e-04;
-1727.54;6.01e-04;-1631.47;3.50e-04;
-1726.35;6.58e-04;-1630.29;6.88e-05;
-1725.16;5.33e-04;-1629.1;-3.23e-04;
-1723.97;7.97e-04;-1627.92;2.13e-04;
-1722.78;9.41e-04;-1626.73;4.79e-04;
-1721.59;1.15e-03;-1625.55;4.30e-04;
-1720.4;6.53e-04;-1624.36;-4.83e-05;
-1719.21;6.01e-04;-1623.17;-1.17e-04;
-1718.02;6.31e-04;-1621.99;2.60e-04;
-1716.83;8.43e-04;-1620.8;4.53e-04;
-1715.64;8.58e-04;-1619.62;4.16e-04;
-1714.45;7.87e-04;-1618.43;-1.05e-04;
-1713.26;7.13e-04;-1617.25;-3.93e-04;
-1712.08;8.38e-04;-1616.06;5.14e-05;
-1710.89;8.65e-04;-1614.88;7.45e-04;
-1709.7;7.72e-04;-1613.69;3.70e-04;
-1708.51;7.20e-04;-1612.51;6.73e-05;
-1707.32;7.62e-04;-1611.32;-5.11e-05;
-1706.13;8.38e-04;-1610.14;7.22e-05;
-1704.94;7.20e-04;-1608.95;2.44e-04;
-1703.75;3.90e-04;-1607.77;1.17e-04;
-1702.56;7.97e-04;-1606.58;-1.84e-04;
-1701.37;1.11e-03;-1605.4;1.53e-04;
-1700.18;7.34e-04;-1604.21;4.84e-04;
-1698.99;7.17e-04;-1603.02;4.53e-04;
-1697.8;8.47e-04;-1601.84;1.84e-04;
-1696.61;8.71e-04;-1600.65;-7.70e-05;
-1695.42;8.79e-04;-1599.47;2.26e-05;
-1694.23;6.75e-04;-1598.28;3.50e-04;
-1693.04;8.21e-04;-1597.1;5.15e-04;
-1691.85;7.73e-04;-1595.91;1.22e-04;
-1690.66;7.54e-04;-1594.73;2.46e-04;
-1689.47;8.74e-04;-1593.54;1.84e-04;
-1688.28;9.45e-04;-1592.36;1.58e-04;
-1687.09;7.50e-04;-1591.17;-2.01e-05;
-1685.9;6.70e-04;-1589.99;2.48e-04;
-1684.71;6.91e-04;-1588.8;2.27e-04;
-1683.52;6.33e-04;-1587.62;5.25e-05;
-1682.33;1.16e-03;-1586.43;-8.99e-05;
-1681.14;8.02e-04;-1585.25;4.20e-04;
-1679.95;5.35e-04;-1584.06;4.69e-04;
-1678.76;5.81e-04;-1582.88;-3.35e-05;
-1677.57;1.05e-03;-1581.69;-3.57e-06;
-1676.38;1.07e-03;-1580.5;2.97e-04;
-1675.19;8.48e-04;-1579.32;1.46e-04;
-1674;4.96e-04;-1578.13;1.02e-04;
-1672.81;6.52e-04;-1576.95;3.53e-04;
-1671.62;6.68e-04;-1575.76;2.46e-04;
-1670.43;7.21e-04;-1574.58;-1.30e-05;
-1669.24;1.13e-03;-1573.39;1.71e-04;
-1668.05;9.63e-04;-1572.21;1.93e-04;
-1666.86;6.75e-04;-1571.02;7.79e-05;
-1665.67;5.65e-04;-1569.84;3.35e-04;
-1664.48;1.11e-03;-1568.65;6.11e-04;
-1663.29;1.05e-03;-1567.47;2.68e-04;
-1662.1;7.36e-04;-1566.28;7.30e-05;
-1660.91;6.17e-04;-1565.1;-1.84e-05;
-1659.72;6.96e-04;-1563.91;-9.38e-05;
-1658.53;6.96e-04;-1562.73;1.07e-04;
-1657.34;6.02e-04;-1561.54;4.63e-04;
-1656.15;9.36e-04;-1560.35;2.21e-05;
-1654.96;1.13e-03;-1559.17;1.16e-04;
-1653.77;8.25e-04;-1557.98;3.46e-04;
-1652.58;6.36e-04;-1556.8;2.66e-04;
-1651.39;7.76e-04;-1555.61;9.61e-05;
-1650.2;8.07e-04;-1554.43;1.77e-04;
-1649.01;8.21e-04;-1553.24;3.39e-04;
-1647.82;7.81e-04;-1552.06;2.73e-04;
-1646.63;8.61e-04;-1550.87;-6.59e-05;
-1645.44;6.94e-04;-1549.69;3.87e-04;
-1644.25;1.04e-03;-1548.5;4.87e-04;
-1643.06;8.90e-04;-1547.32;2.96e-04;
-1641.87;5.20e-04;-1546.13;-1.77e-04;
-1640.68;7.62e-04;-1544.95;9.92e-05;
-1639.49;1.07e-03;-1543.76;4.96e-04;
-1638.3;1.06e-03;-1542.58;2.43e-04;
-1637.11;9.51e-04;-1541.39;7.22e-05;
-1635.92;6.68e-04;-1540.2;1.19e-04;
-1634.73;5.78e-04;-1539.02;2.35e-04;
-1633.54;8.91e-04;-1537.83;3.90e-04;
-1632.35;8.03e-04;-1536.65;4.20e-04;
-1631.16;1.07e-03;-1535.46;2.35e-05;
-1629.97;6.24e-04;-1534.28;-1.47e-04;
-1628.78;6.76e-04;-1533.09;9.84e-05;
-1627.59;9.28e-04;-1531.91;5.46e-04;
-1626.4;1.05e-03;-1530.72;4.09e-04;
-1625.21;1.19e-03;-1529.54;1.77e-04;
-1624.02;9.90e-04;-1528.35;-5.60e-05;
-1622.83;3.99e-04;-1527.17;2.85e-04;
-1621.64;4.88e-04;-1525.98;5.42e-05;
-1620.45;9.02e-04;-1524.8;1.24e-04;
-1619.26;1.04e-03;-1523.61;8.30e-05;
-1618.07;1.26e-03;-1522.43;5.20e-04;
-1616.88;6.37e-04;-1521.24;6.44e-04;
-1615.69;6.06e-04;-1520.05;1.04e-04;
-1614.5;8.67e-04;-1518.87;-1.72e-04;
